NOMOR,TAHUN,BULAN,TERMINAL,NAMA DERMAGA,NAMA KAPAL,NAMA AGENT,KOMODITI,KEGIATAN,STATUS PBM BEFORE,PBM-TOF,KEMASAN,NAMA TERTAGIH,NAMA PBM,NAMA JASA, PRODUKSI , TARIF BEFORE TOF , TAGIHAN BEFORE TOF , TARIF AFTER TOF , TAGIHAN AFTER TOF ,SATUAN
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,MV. MARITIME VICTORY,"PILAR LIMA SAMUDERA, PT",GARAM,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,FORKLIFT TOF," 18,163.04 ", -   , -   ," 1,000.00 "," 18,163,040.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,DSI ANDROMEDA,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,FORKLIFT TOF," 13,746.96 ", -   , -   ," 1,000.00 "," 13,746,960.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD BARAT,MV. PHUC HOANG 25,"VIVA SAMUDERA PERKASA, PT",PUPUK,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,FORKLIFT TOF," 2,993.30 ", -   , -   ," 1,000.00 "," 2,993,300.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,MV. MARITIME VICTORY,"PILAR LIMA SAMUDERA, PT",GARAM,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,GRAB TOF," 18,163.04 ", -   , -   ," 3,431.00 "," 62,317,390.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,DSI ANDROMEDA,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,GRAB TOF," 13,746.96 ", -   , -   ," 3,431.00 "," 47,165,820.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD BARAT,MV. PHUC HOANG 25,"VIVA SAMUDERA PERKASA, PT",PUPUK,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,GRAB TOF," 2,993.30 ", -   , -   ," 3,431.00 "," 10,270,012.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,MV. MARITIME VICTORY,"PILAR LIMA SAMUDERA, PT",GARAM,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,HOPPER TOF," 18,163.04 ", -   , -   ," 2,288.00 "," 41,557,036.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,DSI ANDROMEDA,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,HOPPER TOF," 13,746.96 ", -   , -   ," 2,288.00 "," 31,453,044.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD BARAT,MV. PHUC HOANG 25,"VIVA SAMUDERA PERKASA, PT",PUPUK,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,HOPPER TOF," 2,993.30 ", -   , -   ," 2,288.00 "," 6,848,670.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,MV. MARITIME VICTORY,"PILAR LIMA SAMUDERA, PT",GARAM,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,JASA DERMAGA," 18,163.04 "," 3,825.00 "," 69,473,628.00 "," 3,825.00 "," 69,473,628.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,DSI ANDROMEDA,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,JASA DERMAGA," 13,746.96 "," 5,100.00 "," 70,109,496.00 "," 5,100.00 "," 70,109,496.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD BARAT,MV. PHUC HOANG 25,"VIVA SAMUDERA PERKASA, PT",PUPUK,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,JASA DERMAGA," 2,993.30 "," 3,825.00 "," 11,449,372.50 "," 3,825.00 "," 11,449,373.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,MV. MARITIME VICTORY,"PILAR LIMA SAMUDERA, PT",GARAM,IMPORT,PELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,JASA STEVED," 18,163.04 "," 37,961.00 "," 689,487,161.44 "," 8,156.00 "," 148,137,754.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,DSI ANDROMEDA,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,JASA STEVED," 13,746.96 "," 2,947.67 "," 40,521,455.76 "," 6,881.00 "," 94,592,832.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD BARAT,MV. PHUC HOANG 25,"VIVA SAMUDERA PERKASA, PT",PUPUK,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,JASA STEVED," 2,993.30 "," 2,947.67 "," 8,823,250.63 "," 8,156.00 "," 24,413,355.00 ",TON
,2025,AGUSTUS,TERMINAL JAMRUD,JAMRUD UTARA,MV. DS EXPRESS 178,"VIVA SAMUDERA PERKASA, PT",PUPUK,IMPORT,NONPELINDO,NONPELINDO,JUMBOBAG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,JASA DERMAGA," 6,630.52 "," 3,825.00 "," 25,361,739.00 "," 3,825.00 "," 25,361,739.00 ",TON
,2025,AGUSTUS,TERMINAL JAMRUD,JAMRUD UTARA,MV. DS EXPRESS 178,"VIVA SAMUDERA PERKASA, PT",PUPUK,IMPORT,NONPELINDO,NONPELINDO,JUMBOBAG,"PUTRA SETIA MANDIRI, PT",PUTRA SETIA MANDIRI PT.,JASA STEVED," 6,630.52 "," 10,170.00 "," 67,432,388.40 "," 23,800.00 "," 157,806,376.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,MT  FORTUNE GLORY,"SAMUDERA AGENCIES INDONESIA, PT",CANE MOLASSES,IMPORT,NONPELINDO,NONPELINDO,CURAHCAIR,"PUSAKA SINAR KUMALA, PT",PUSAKA SINAR KUMALA,JASA DERMAGA," 5,981.56 "," 2,550.00 "," 15,252,978.00 "," 2,550.00 "," 15,252,978.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,MT  FORTUNE GLORY,"SAMUDERA AGENCIES INDONESIA, PT",CANE MOLASSES,IMPORT,NONPELINDO,NONPELINDO,CURAHCAIR,"PUSAKA SINAR KUMALA, PT",PUSAKA SINAR KUMALA,JASA STEVED," 5,981.56 "," 4,179.00 "," 24,996,939.24 "," 12,325.00 "," 73,722,727.00 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,GOLDEN REJEKI,"GOLDEN OCEAN LINE, PT",STEEL BILLETS,BONGKAR,PELINDO,PELINDO,RAWMATERIAL,"GOLDEN OCEAN LINE, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 37,003 "," 3,825 "," 141,534,945 "," 3,825 "," 141,534,945 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD BARAT,MV. XIN LIN HAI 6,"VIVA SAMUDERA PERKASA, PT",PUPUK,IMPORT,PELINDO,PELINDO,JUMBOBAG,"CONTINENTAL CARGO CARRIER INDOTRANS, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 6,647 "," 3,825 "," 25,423,360 "," 3,825 "," 25,423,360 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,GOLDEN REJEKI,"GOLDEN OCEAN LINE, PT",STEEL BILLETS,BONGKAR,PELINDO,PELINDO,RAWMATERIAL,"GOLDEN OCEAN LINE, PT",PT. PELINDO MULTI TERMINAL,HANDLING," 37,003 "," 29,175 "," 1,079,550,855 "," 29,175 "," 1,079,550,855 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD BARAT,MV. XIN LIN HAI 6,"VIVA SAMUDERA PERKASA, PT",PUPUK,IMPORT,PELINDO,PELINDO,JUMBOBAG,"CONTINENTAL CARGO CARRIER INDOTRANS, PT",PT. PELINDO MULTI TERMINAL,HANDLING," 6,647 "," 48,675 "," 323,524,715 "," 48,675 "," 323,524,715 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,SAMUDERA MAKMUR 9,ARMADA ANAK LAUT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-KIAS,"KARYAINDAH ALAM SEJAHTERA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,508 "," 3,825 "," 9,594,056 "," 3,825 "," 9,594,056 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,CIPTA ANYER,"ISOLINE INDONESIA JAYA, PT",ASAM KLORIDA HCL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,201 "," 5,100 "," 11,223,759 "," 5,100 "," 11,223,759 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,ANAK LAUT - 5,ARMADA ANAK LAUT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,510 "," 3,825 "," 13,425,895 "," 3,825 "," 13,425,895 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,KARTIKA 1,ANDALAN PACIFIC LINE PT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,491 "," 3,825 "," 13,354,406 "," 3,825 "," 13,354,406 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,KARYA MAJU,MUTIARA TIRTA DEWATA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,001 "," 3,825 "," 7,652,134 "," 3,825 "," 7,652,134 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,SEJAHTERA MAKMUR I,"SAMUDERA SUKSES MAKMUR, PT",CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 4,503 "," 3,825 "," 17,225,226 "," 3,825 "," 17,225,226 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,INDOGUNTA IV,MUTIARA TIRTA DEWATA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 4,504 "," 3,825 "," 17,226,668 "," 3,825 "," 17,226,668 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,DAYA UTAMA 03,MUTIARA TIRTA DEWATA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,000 "," 3,825 "," 11,476,086 "," 3,825 "," 11,476,086 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,GRISELDA,"LINTAS SERAM MANDIRI, PT",CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,998 "," 3,825 "," 11,467,113 "," 3,825 "," 11,467,113 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,ANUGRAH 5,"CAHAYA MITRA BENUA, PT",CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,001 "," 3,825 "," 11,479,242 "," 3,825 "," 11,479,242 ",TON
,2025,JUN,TERMINAL NILAM,PINDA ASEN,MT. ES ASPIRE,"OREMUS BAHARI MANDIRI, PT",MINYAK (BBM),IMPORT,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 7,134 "," 5,100 "," 36,385,251 "," 5,100 "," 36,385,251 ",TON
,2025,JUN,TERMINAL NILAM,PINDA ASEN,ZILVIA,"AISDA SHIPPING SERVICE, PT",MINYAK (BBM),BONGKAR,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 1,082 "," 5,100 "," 5,520,587 "," 5,100 "," 5,520,587 ",TON
,2025,JUN,TERMINAL NILAM,PINDA ASEN,MT. CRANE VESTA,"MERIDIAN AGENSI INDONESIA, PT",SORBITOL,EKSPORT,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,400 "," 3,825 "," 9,180,000 "," 3,825 "," 9,180,000 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,TUNAS JATRA 5,ARMADA ANAK LAUT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-TNU,"TERMINAL NILAM UTARA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 5,001 "," 3,825 "," 19,126,997 "," 3,825 "," 19,126,997 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,MT. SANDRO,"SAHA MITRA SAMUDERA, PT",METHANOL LIQUID,IMPORT,PELINDO,PELINDO,CURAHCAIR-TNU,"TERMINAL NILAM UTARA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 4,754 "," 5,100 "," 24,243,131 "," 5,100 "," 24,243,131 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,CIPTA ANYER,"ISOLINE INDONESIA JAYA, PT",ASAM KLORIDA HCL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,201 "," 5,100 "," 11,223,545 "," 5,100 "," 11,223,545 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,MAKMUR ABADI XII,ARMADA ANAK LAUT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 4,100 "," 3,825 "," 15,683,081 "," 3,825 "," 15,683,081 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,UNITAMA - 20,MUTIARA TIRTA DEWATA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,021 "," 3,825 "," 11,554,216 "," 3,825 "," 11,554,216 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,MALIAN LESTARI,MUTIARA TIRTA DEWATA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,001 "," 3,825 "," 7,652,777 "," 3,825 "," 7,652,777 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,HAMCO CPO 2,ANDALAN PACIFIC LINE PT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-KIAS,"KARYAINDAH ALAM SEJAHTERA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,505 "," 3,825 "," 13,405,294 "," 3,825 "," 13,405,294 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,CIPTA ANYER,"ISOLINE INDONESIA JAYA, PT",ASAM KLORIDA HCL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,198 "," 5,100 "," 11,212,274 "," 5,100 "," 11,212,274 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,KAPUAS 251,TANTA BAHARI PERKASA,CRUDE PALM OIL,IMPORT,PELINDO,PELINDO,CURAHCAIR-TNU,"TERMINAL NILAM UTARA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 5,500 "," 3,825 "," 21,037,500 "," 3,825 "," 21,037,500 ",TON
,2025,JUN,TERMINAL NILAM,PINDA ASEN,BERKAH SELATAN,"HARPA OCEAN BERSAMA, PT",MINYAK (BBM),MUAT,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA, 213 ," 5,100 "," 1,083,750 "," 5,100 "," 1,083,750 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,KAPUAS JAYA 272,TANTA BAHARI PERKASA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-TNU,"TERMINAL NILAM UTARA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 5,000 "," 3,825 "," 19,125,000 "," 3,825 "," 19,125,000 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,AS GLORY 15,"ANUGERAH TIRTA SAMUDRA, PT",CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-TNU,"TERMINAL NILAM UTARA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 5,000 "," 3,825 "," 19,125,000 "," 3,825 "," 19,125,000 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,KAPUAS 265,ARMADA ANAK LAUT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-TNU,"TERMINAL NILAM UTARA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 4,502 "," 3,825 "," 17,218,903 "," 3,825 "," 17,218,903 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,BSI VI,"VIVA SAMUDERA PERKASA, PT",RBD PALM OLEIN (ROL),BONGKAR,PELINDO,PELINDO,CURAHCAIR-TNU,"TERMINAL NILAM UTARA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 5,000 "," 3,825 "," 19,124,778 "," 3,825 "," 19,124,778 ",TON
,2025,JUN,TERMINAL NILAM,PINDA ASEN,MT. ORKIM HARMONY,"OREMUS BAHARI MANDIRI, PT",MINYAK (BBM),IMPORT,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,282 "," 5,100 "," 16,737,302 "," 5,100 "," 16,737,302 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,CIPTA ANYER,"ISOLINE INDONESIA JAYA, PT",ASAM KLORIDA HCL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,201 "," 5,100 "," 11,227,446 "," 5,100 "," 11,227,446 ",TON
,2025,JUN,TERMINAL NILAM,PINDA ASEN,PUTERI ELOK,"PELAYARAN HUB MARITIM INDONESIA, PT",MINYAK (BBM),MUAT,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 1,445 "," 5,100 "," 7,369,500 "," 5,100 "," 7,369,500 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,SM PRIORITY 188,TANTA BAHARI PERKASA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 5,001 "," 3,825 "," 19,128,213 "," 3,825 "," 19,128,213 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,INDOGUNTA I,PT MUTIARA SIDA GEMILANG,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,507 "," 3,825 "," 13,413,606 "," 3,825 "," 13,413,606 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,MAKMUR ABADI VII,ARMADA ANAK LAUT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,205 "," 3,825 "," 8,433,521 "," 3,825 "," 8,433,521 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,CITRA MANDIRI 2016,PT MUTIARA SIDA GEMILANG,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,001 "," 3,825 "," 7,653,729 "," 3,825 "," 7,653,729 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,KARTIKA 1,ANDALAN PACIFIC LINE PT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,502 "," 3,825 "," 13,393,379 "," 3,825 "," 13,393,379 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,SKU,ARMADA ANAK LAUT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-TNU,"TERMINAL NILAM UTARA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 5,503 "," 3,825 "," 21,049,338 "," 3,825 "," 21,049,338 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,MAC SINGAPORE,PT.TRANS MARITIM AGENSI,CAUSTIC SODA LIQUID,IMPORT,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 5,000 "," 5,100 "," 25,500,000 "," 5,100 "," 25,500,000 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,KAPUAS JAYA - 261,TANTA BAHARI PERKASA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-TNU,"TERMINAL NILAM UTARA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 5,000 "," 3,825 "," 19,125,000 "," 3,825 "," 19,125,000 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,SAMUDRA SINDO-99,TANTA BAHARI PERKASA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 4,969 "," 3,825 "," 19,008,177 "," 3,825 "," 19,008,177 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,SEJAHTERA MAKMUR II,"SAMUDERA SUKSES MAKMUR, PT",CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 4,986 "," 3,825 "," 19,070,647 "," 3,825 "," 19,070,647 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,GRISELDA,"LINTAS SERAM MANDIRI, PT",CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,989 "," 3,825 "," 11,434,080 "," 3,825 "," 11,434,080 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,CITRA MANDIRI 2017,MUTIARA TIRTA DEWATA,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SMART,"SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 1,993 "," 3,825 "," 7,623,619 "," 3,825 "," 7,623,619 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,SAMUDERA MAKMUR 9,ARMADA ANAK LAUT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-KIAS,"KARYAINDAH ALAM SEJAHTERA, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,498 "," 3,825 "," 9,555,118 "," 3,825 "," 9,555,118 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,SEJAHTERA MAKMUR VII,"SAMUDERA SUKSES MAKMUR, PT",CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 3,515 "," 3,825 "," 13,443,131 "," 3,825 "," 13,443,131 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,CIPTA ANYER,"ISOLINE INDONESIA JAYA, PT",ASAM KLORIDA HCL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 2,201 "," 5,100 "," 11,227,446 "," 5,100 "," 11,227,446 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,KAPUAS 11,ARMADA ANAK LAUT,CRUDE PALM OIL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-SALIM,"SALIM IVOMAS PRATAMA TBK, PT",PT. PELINDO MULTI TERMINAL,DERMAGA," 4,506 "," 3,825 "," 17,236,181 "," 3,825 "," 17,236,181 ",TON
,2025,JUN,TERMINAL NILAM,NILAM UTARA,CIPTA ANYER,"ISOLINE INDONESIA JAYA, PT",ASAM KLORIDA HCL,BONGKAR,PELINDO,PELINDO,CURAHCAIR-AKR,"AKR CORPORINDO TBK, PT",PT. PELINDO MULTI TERMINAL,HANDLING," 2,201 "," 15,000 "," 33,011,055 "," 15,000 "," 33,011,055 ",TON
